image_path,label,caption
bike_042.jpg,Label.BIKE,The two girls ride together on the bicycle while sightseeing .
bike_114.jpg,Label.BIKE,A guy performing a bicycle jump trick for an audience .
bike_123.jpg,Label.BIKE,A biker rides on a dirt road .
bike_088.jpg,Label.BIKE,A man on a bicycle jumping off a dirt ramp with one foot on the ground
bike_031.jpg,Label.BIKE,A bicyclist dressed in all black in traffic .
bike_033.jpg,Label.BIKE,A man in a beret rides a bicycle down the street .
bike_147.jpg,Label.BIKE,A boy wearing full riding gear is riding his bike down a paved road .
bike_080.jpg,Label.BIKE,A motorcycle racer is riding a black motorcycle .
bike_036.jpg,Label.BIKE,A man on a bicycle riding on the beach .
bike_041.jpg,Label.BIKE,A bearded man wearing a bandanna is pointing his finger whilst riding a bicycle .
bike_072.jpg,Label.BIKE,A boy on a bicycle rides the ledge of water fountain while another boy is in the fountain .
bike_103.jpg,Label.BIKE,A man on a motorized bike rides across a dirt road .
bike_100.jpg,Label.BIKE,A boy in a blue shirt and white helmet is riding a white bike .
bike_078.jpg,Label.BIKE,A bike rider is doing a stunt on a bicycle over a forest .
bike_032.jpg,Label.BIKE,A woman in a pink hat and a navy blue coat riding a bicycle .
bike_131.jpg,Label.BIKE,A BMX biker performing a wall-ride on a ramp .
bike_112.jpg,Label.BIKE,A biker does a trick on a ramp .
bike_061.jpg,Label.BIKE,A couple ride bikes next to an orange fence by the ocean .
bike_024.jpg,Label.BIKE,A group of people ride bikes while holding onto large trash bags .
bike_038.jpg,Label.BIKE,A man in a red jacket holds his bike for the picture .
bike_084.jpg,Label.BIKE,"A bike rider jumping off his bike , doing a trick"
bike_115.jpg,Label.BIKE,A cyclist wearing blue and yellow riding past trees .
bike_018.jpg,Label.BIKE,A black and white dog lies on the ground next to a little girl on a red bicycle in the woods .
bike_110.jpg,Label.BIKE,A biker jumping extremely high .
bike_135.jpg,Label.BIKE,A person on a bike jumping over a bench in the park .
bike_102.jpg,Label.BIKE,A brindle pitbull holds a dirt bike tire in its mouth .
bike_086.jpg,Label.BIKE,A boy on his bike stops and looks back at the cameraman .
bike_148.jpg,Label.BIKE,A biker is riding along a track element located with a wooded area .
bike_057.jpg,Label.BIKE,A man on a motorcycle going around a corner .
bike_016.jpg,Label.BIKE,A motorcycle racer leans his bike .
bike_099.jpg,Label.BIKE,A biker rides a motorcycle on a racetrack
bike_132.jpg,Label.BIKE,A bicycle gets airborne .
bike_009.jpg,Label.BIKE,A man in a red biker suit on a red dirt bike going down a muddy road .
bike_117.jpg,Label.BIKE,A man riding a three wheeled vehicle topples over .
bike_055.jpg,Label.BIKE,a couple riding a bike
bike_001.jpg,Label.BIKE,A child with a helmet on his head rides a bike .
bike_093.jpg,Label.BIKE,A man on a motorcycle riding on his back tire .
bike_073.jpg,Label.BIKE,A man in sunglasses is writing on a pad with his bike leaned up against him .
bike_017.jpg,Label.BIKE,A girl in a pink shirt is riding a bicycle in traffic .
bike_070.jpg,Label.BIKE,"A female on a bike is wearing black wings , and a metal halo , while others walk by ."
bike_113.jpg,Label.BIKE,A bike racer hold up a hand while riding a motorcycle .
bike_119.jpg,Label.BIKE,a dirt biker turns across the dirt .
bike_098.jpg,Label.BIKE,A cyclist is performing a jump by some trees .
bike_124.jpg,Label.BIKE,A person is standing near a row of identical red and white bicycles .
bike_056.jpg,Label.BIKE,A group of motorcycles wearing black .
bike_146.jpg,Label.BIKE,A group of cyclists race uphill on foot with their bikes on their shoulders .
bike_063.jpg,Label.BIKE,a boy falls off his red bike .
bike_066.jpg,Label.BIKE,A boy mountain bikes down a trail .
bike_094.jpg,Label.BIKE,A girl in a pink bicycle rides in front of a restaraunt .
bike_095.jpg,Label.BIKE,A man on a bicycle rides on a mountain .
bike_035.jpg,Label.BIKE,"A person in a blue jacket , wearing a bicycle helmet is riding a bike"
bike_052.jpg,Label.BIKE,"Five young people on the street , two sharing a bicycle ."
bike_069.jpg,Label.BIKE,Two ladies are wearing nothing except body paint and riding on bicycles in a street fair .
bike_002.jpg,Label.BIKE,A cyclist is riding a bicycle on a curved road up a hill .
bike_039.jpg,Label.BIKE,A cyclist wearing a red helmet is riding on the pavement .
bike_064.jpg,Label.BIKE,A girl making a sad face standing in front of her tricycle
bike_022.jpg,Label.BIKE,A fluffy white dog on a leash with its owner riding a bike .
bike_034.jpg,Label.BIKE,A group of people in protective gear .
bike_060.jpg,Label.BIKE,A cyclist is performing a jump next to a black advertising banner .
bike_089.jpg,Label.BIKE,A green motorcycle is being ridden on a wet racetrack .
bike_141.jpg,Label.BIKE,A group of bicyclists racing .
bike_136.jpg,Label.BIKE,A girl riding a scooter near the beach .
bike_144.jpg,Label.BIKE,A bicyclist is jumping a horizontal wooden structure with countryside in front of him .
bike_048.jpg,Label.BIKE,A man rides a bike on a dirt path .
bike_085.jpg,Label.BIKE,A small child on riding toy and a larger child on a small bicycle with training wheels .
bike_027.jpg,Label.BIKE,Adults and children stand and play in front of steps near a wooded area .
bike_074.jpg,Label.BIKE,A man in a black and white uniform stands on a motorbike doing a stunt .
bike_010.jpg,Label.BIKE,a biker enjoys a coffee .
bike_046.jpg,Label.BIKE,a girl wearing a pink scarf and pink bellbottoms riding her bike outside .
bike_043.jpg,Label.BIKE,a long bicyclist wearing a white helmet riding down a mountain path
bike_150.jpg,Label.BIKE,A man in a yellow helmet is walking with a yellow bicycle near a group a of protesters .
bike_012.jpg,Label.BIKE,A helmeted man jumping off a rock on a mountain bike .
bike_037.jpg,Label.BIKE,A bike sits atop a rise with mountains in the background .
bike_143.jpg,Label.BIKE,A dirt bike rider catches some air going off a large hill
bike_104.jpg,Label.BIKE,A bicycler is riding a bike at a racing event .
bike_005.jpg,Label.BIKE,A bicycle rider is crossing a street .
bike_118.jpg,Label.BIKE,A man on a bicycle in the city .
bike_091.jpg,Label.BIKE,A bicyclist with a green shirt rides through the woods
bike_075.jpg,Label.BIKE,A girl in a pink dress rides her bike along a white picket fence .
bike_083.jpg,Label.BIKE,A man in a dress suit is riding a bike down the paved road .
bike_142.jpg,Label.BIKE,A clown with a big hat riding a bicycle .
bike_068.jpg,Label.BIKE,A child with a yellow shirt riding a yellow bike in a city .
bike_111.jpg,Label.BIKE,A bicycle stunt jump is being perforced in a city .
bike_129.jpg,Label.BIKE,a dirt biker stands in the sunset .
bike_137.jpg,Label.BIKE,A bicycler jumping over a barrier with his bike .
bike_025.jpg,Label.BIKE,A man and woman ride bicycles next to each other .
bike_120.jpg,Label.BIKE,A man rides a motorcycle on a track .
bike_053.jpg,Label.BIKE,a biker bikes through the woods .
bike_023.jpg,Label.BIKE,A man is cycling on the road .
bike_138.jpg,Label.BIKE,A boy makes a jump with a dirt bike with the sun setting behind him .
bike_096.jpg,Label.BIKE,A motocross rider is on a dirt hill .
bike_028.jpg,Label.BIKE,A girl is taking a picture of a girl and guy on a colorfully decorated pink bike .
bike_139.jpg,Label.BIKE,A man is doing a jump on bicycle in an indoor skate and bike center .
bike_003.jpg,Label.BIKE,People on ATVs and dirt bikes are traveling along a worn path in a field surrounded by trees .
bike_082.jpg,Label.BIKE,A man is doing tricks on a bicycle on ramps in front of a crowd .
bike_127.jpg,Label.BIKE,A male bike rider wearing a helmet is on his bike and pointing at the camera .
bike_013.jpg,Label.BIKE,A man riding his bike on a hill .
bike_149.jpg,Label.BIKE,A looker on catches a motocross bike on its side after a spill while another races by .
bike_130.jpg,Label.BIKE,A BMX biker flies in the air off of a ramp .
bike_047.jpg,Label.BIKE,A motocross rider rides in the air over a bar .
bike_125.jpg,Label.BIKE,A cyclist is laying on his motorbike while in the air .
bike_101.jpg,Label.BIKE,A guy doing a wallride on his bike
bike_026.jpg,Label.BIKE,A guy outside playing a guitar and smoking a cigarette .
bike_054.jpg,Label.BIKE,One boy rides a tricycle while another walks beside him .
bike_071.jpg,Label.BIKE,A biker in red rides in the countryside .
bike_107.jpg,Label.BIKE,Motorcycle racers take a sharp turn .
bike_145.jpg,Label.BIKE,A man in an orange shirt and blue helmet races his bike .
bike_058.jpg,Label.BIKE,A man fiddles with a shopping bag outside near a shopping cart .
bike_128.jpg,Label.BIKE,A disabled athlete is competing with his sponsored gear along a street lined with spectators .
bike_030.jpg,Label.BIKE,A blurry picture of a woman riding a bike .
bike_092.jpg,Label.BIKE,A biker doing a somersault with the bike in front of a crowd .
bike_133.jpg,Label.BIKE,A biker jumps an obstacle .
bike_116.jpg,Label.BIKE,A closeup of a man riding his bicycle through the forest .
bike_021.jpg,Label.BIKE,A man helps a little girl ride a bike .
bike_126.jpg,Label.BIKE,"A mountain biker , wearing a black helmet and shirt , in motion ."
bike_011.jpg,Label.BIKE,A man in street racer armor is examining the tire of another racer 's motorbike .
bike_040.jpg,Label.BIKE,A dirt biker pushes his motorcycle up a rock while another rider watches .
bike_008.jpg,Label.BIKE,A man on bicycle riding down a rocky hill .
bike_059.jpg,Label.BIKE,A guy in a yellow shirt with a bike gets very high in the air .
bike_087.jpg,Label.BIKE,"A biker , all covered in mud , riding a blue bike ."
bike_044.jpg,Label.BIKE,Four bicyclists ride along a dirt road between two wire fences .
bike_081.jpg,Label.BIKE,A man in a blue jacket bikes down a forest path .
bike_014.jpg,Label.BIKE,A man dressed in camouflage riding a motorbike
bike_090.jpg,Label.BIKE,A group of young people pose for a group photo while a man does a bike jump .
bike_077.jpg,Label.BIKE,a bicyclist jumping with his bike in midair
bike_067.jpg,Label.BIKE,A group of people who are naked and riding bikes in the streets .
bike_121.jpg,Label.BIKE,A bicyclist is performing a midair stunt .
bike_097.jpg,Label.BIKE,A man and a woman with three bikes and a silver car .
bike_015.jpg,Label.BIKE,A man is riding on a red motorcycle .
bike_105.jpg,Label.BIKE,A blue motorcycle is jumping over some colored barrels .
bike_051.jpg,Label.BIKE,A boy in a costume is sitting on a bike .
bike_140.jpg,Label.BIKE,Two dirt bike riders in midair .
bike_109.jpg,Label.BIKE,a lone bicyclist jumping in the air over a ramp .
bike_076.jpg,Label.BIKE,A man racing an orange motorcycle .
bike_029.jpg,Label.BIKE,A lady in a white hat and sunglasses riding a bicycle .
bike_007.jpg,Label.BIKE,Bicyclists are standing at an intersection .
bike_045.jpg,Label.BIKE,A biker is wearing all black gear with buildings and a tree with no leaves nearby .
bike_020.jpg,Label.BIKE,A group of bicyclists riding down a path in an off road race .
bike_050.jpg,Label.BIKE,a froup of sled dogs pulling a man wearing an orange vest .
bike_079.jpg,Label.BIKE,A bikers flips upside down .
bike_004.jpg,Label.BIKE,A bicyclist riding on a city street .
bike_019.jpg,Label.BIKE,"A team of dogs , and a woman following on a bike ."
bike_108.jpg,Label.BIKE,A dirt biker leaps through the air .
bike_122.jpg,Label.BIKE,A man doing a wheelie on a motorcycle .
bike_049.jpg,Label.BIKE,A boy on a bike rides around the neighborhood .
bike_065.jpg,Label.BIKE,A mountain biker in red is riding on a woodland path .
bike_006.jpg,Label.BIKE,A lady wearing a helmet holding a bike .
bike_106.jpg,Label.BIKE,A group of motocross racers lined up to start .
water_009.jpg,Label.WATER,a boy cleans the bubbles off his face .
water_091.jpg,Label.WATER,A male and a female are leaning against railing looking off with the ocean in the background
water_146.jpg,Label.WATER,A kayaker falling down a waterfall
water_004.jpg,Label.WATER,A man and a baby are in a yellow kayak on water .
water_095.jpg,Label.WATER,A guy waterskiing behind a boat .
water_129.jpg,Label.WATER,a man jumping in a mud puddle in the middle of the street
water_137.jpg,Label.WATER,A boy gets flipped into the river by another boy .
water_127.jpg,Label.WATER,People are sitting on step along the water and fishing .
water_066.jpg,Label.WATER,A kayaker goes through the waves holding his paddle .
water_027.jpg,Label.WATER,A girl in a coral shirt with glasses is smiling while leaning against a fence .
water_133.jpg,Label.WATER,A group of friends ride the current in a raft .
water_067.jpg,Label.WATER,A kayaker is battling waves in a purple boat while wearing rain gear .
water_084.jpg,Label.WATER,A woman is walking past an artificial waterfall .
water_050.jpg,Label.WATER,A half-dressed man walks into a river at the bottom of a small waterfall .
water_145.jpg,Label.WATER,A boy high in the air above the dirt and water near the red rock cliffs .
water_140.jpg,Label.WATER,A man casting a fishing pole .
water_054.jpg,Label.WATER,A father and a child are playing in the pool
water_058.jpg,Label.WATER,a man in a harness being dragged across the water
water_120.jpg,Label.WATER,A boy in a large pool .
water_056.jpg,Label.WATER,A girl in an innertube enjoying the lake .
water_079.jpg,Label.WATER,A man maneuvers a motorcycle through a rocky stream .
water_104.jpg,Label.WATER,A dog swims towards a waterfall .
water_089.jpg,Label.WATER,The iguanas wrestled along the rocky water bank .
water_106.jpg,Label.WATER,A child in a striped shirt gleefully plays among some water fountains .
water_090.jpg,Label.WATER,A jacketed man with his back to the camera is overlooking the water .
water_041.jpg,Label.WATER,A boy is jumping from a body board into the ocean .
water_070.jpg,Label.WATER,A kayaker wearing a blue wetsuit and black helmet paddles his yellow kayak in murky rolling rapids .
water_117.jpg,Label.WATER,A girl in a bikini and sneakers makes her way out of the water and onto the rocks .
water_098.jpg,Label.WATER,a black dog jumping through some water
water_057.jpg,Label.WATER,A man and a girl sit inside a floating tube in the water .
water_088.jpg,Label.WATER,A black and white spotted dog is jumping over the small stream of water .
water_094.jpg,Label.WATER,A man wakeboards in a red vest and smiles for the camera .
water_013.jpg,Label.WATER,A woman dressed in a blue jacket and blue jeans rides a brown horse near a frozen lake and snow-covered mountain .
water_005.jpg,Label.WATER,A boy in a green shirt is looking down at many inflatable boats .
water_061.jpg,Label.WATER,A child in a black shirt standing on a wooden dock near a picnic table .
water_053.jpg,Label.WATER,Two bicycles are standing behind two people sitting on the grass near a body of water .
water_143.jpg,Label.WATER,A black and brown dog is playing on the ice at the edge of a lake .
water_131.jpg,Label.WATER,A brown dog wades into a lake to retrieve a stick .
water_010.jpg,Label.WATER,A boy in blue shorts slides down a slide into a pool .
water_102.jpg,Label.WATER,A boy in a swimsuit walking in the sand towards the water
water_103.jpg,Label.WATER,A girl in a yellow bathing suit from a cliff looks at a person in the water .
water_075.jpg,Label.WATER,A couple enjoys a quiet moment near the river .
water_019.jpg,Label.WATER,A little boy stands in the surf .
water_020.jpg,Label.WATER,A small girl spins in the waves in the bright sun .
water_126.jpg,Label.WATER,a body boarder is being dumped on the beach by a wave whilst other surfers are standing around in the water .
water_083.jpg,Label.WATER,children playing at the beach
water_040.jpg,Label.WATER,a boy in blue shirt splashing in water under a dock
water_077.jpg,Label.WATER,A child swims with a woman .
water_044.jpg,Label.WATER,a boy enjoys a rain shower .
water_052.jpg,Label.WATER,Two girls looking out over a lake towards a man fishing .
water_105.jpg,Label.WATER,A group of children play in the street where water is sprayed .
water_069.jpg,Label.WATER,"A group of people in a boat , white water rafting ."
water_024.jpg,Label.WATER,A boy in a wetsuit jumps into a pool with a bald man .
water_015.jpg,Label.WATER,a boy smiles underwater .
water_092.jpg,Label.WATER,The two dogs are enjoying a run through the surf .
water_134.jpg,Label.WATER,A man paddling in water .
water_048.jpg,Label.WATER,A young boy casting his fishing line off a pier
water_097.jpg,Label.WATER,A boy is wakeboarding on a lake with one hand .
water_071.jpg,Label.WATER,"A boy stands on a rock in a creek , holding a stick ."
water_099.jpg,Label.WATER,A black and white dog plays in the water .
water_085.jpg,Label.WATER,A brown dog playing in mud .
water_063.jpg,Label.WATER,A bird is standing on a rock overlooking a waterfall .
water_116.jpg,Label.WATER,a kayaker kayaks through the water .
water_045.jpg,Label.WATER,A girl standing in the ocean
water_022.jpg,Label.WATER,"Two blonde boys , one in a camouflage shirt and the other in blue , are having a water fight ."
water_035.jpg,Label.WATER,A blonde boy wearing a blue life vest and camo shorts jumps off a diveboard into a blue lake .
water_132.jpg,Label.WATER,"A boy holding a hose next to a man while another boy watches on , held by a woman ."
water_065.jpg,Label.WATER,A group of bicyclists getting ready for a ride .
water_139.jpg,Label.WATER,A backpacker standing near water at dusk .
water_125.jpg,Label.WATER,a dog attempting to drink from an outdoor water faucet
water_030.jpg,Label.WATER,About 12 kids and a few adults get splashed by an off camera source .
water_008.jpg,Label.WATER,The children are playing in the water .
water_124.jpg,Label.WATER,A group of people jump into a lake in unison .
water_141.jpg,Label.WATER,boats out on the water on a foggyday
water_121.jpg,Label.WATER,A girl kisses her mother goodbye before she waits with the other children to start school .
water_136.jpg,Label.WATER,A black dog carrying a colorful ball swims .
water_037.jpg,Label.WATER,"Three boys in baggy bathing suits play in splashing water in front a of grey , block wall ."
water_049.jpg,Label.WATER,A firefighter extinguishes a fire under the hood of a car .
water_017.jpg,Label.WATER,A child painting a picture .
water_081.jpg,Label.WATER,A girl is sitting on the beach and staring at the ocean .
water_147.jpg,Label.WATER,A man in a yellow boat paddling down rough waters .
water_130.jpg,Label.WATER,a big tan dog running threw the shallow water with a stick in his mouth .
water_109.jpg,Label.WATER,A girl in a bikini top and shorts poses for a picture on a mountain overlooking a lake .
water_107.jpg,Label.WATER,A blonde man is wakeboarding and is jumping into the air .
water_096.jpg,Label.WATER,A man in swim trunks and a red life vest jet skiing .
water_059.jpg,Label.WATER,A man rock climbs with a city and body of water in the background .
water_078.jpg,Label.WATER,a man in red shorts is walking along rocks by a river carrying a stick .
water_100.jpg,Label.WATER,A jogger is being sheltered with an umbrella .
water_093.jpg,Label.WATER,A couple of people are standing and the person in the red coat is pointing at the body of water .
water_011.jpg,Label.WATER,A man in a wetsuit is throwing a baby wearing a wetsuit up into the air .
water_033.jpg,Label.WATER,Children sit and watch the fish moving in the pond
water_028.jpg,Label.WATER,A boy playing in a lake
water_144.jpg,Label.WATER,A small boy standing near muddy water with something in his hand while someone beside him washes clothing in buckets .
water_122.jpg,Label.WATER,A big brown dog floats in a canoe on the river at sunset .
water_025.jpg,Label.WATER,The kids play in the wooded area near the water .
water_031.jpg,Label.WATER,A boat on a lake .
water_108.jpg,Label.WATER,black dogs jump in pool to a hand .
water_043.jpg,Label.WATER,A girl floating wearing a life vest .
water_039.jpg,Label.WATER,Two children on surfboards wave to each other .
water_029.jpg,Label.WATER,A little girl with arms outstretched plays with others at a sprinkler park .
water_072.jpg,Label.WATER,A boy and a toddler boy stand by a water fountain .
water_034.jpg,Label.WATER,A boy sitting in water .
water_032.jpg,Label.WATER,A man is pulled behind a boat on a knee board while another doing the same begins to fall .
water_073.jpg,Label.WATER,A man in a scuba suit holds a box .
water_128.jpg,Label.WATER,A girl falling off a yellow and blue water tube .
water_060.jpg,Label.WATER,A fisherman is reeling his rod while another relaxes in a boat on water .
water_149.jpg,Label.WATER,A brown dog is walking in the water .
water_123.jpg,Label.WATER,A man showering in a home outdoor shower facility .
water_138.jpg,Label.WATER,A person in a hang-glider .
water_148.jpg,Label.WATER,"three black dogs are swimming through some murky brown water , one with a yellow object in its mouth ."
water_064.jpg,Label.WATER,A man in a blue canoe battling through rough waves
water_051.jpg,Label.WATER,kids play in a blue tub full of water outside
water_112.jpg,Label.WATER,The three people are squatting by the water .
water_118.jpg,Label.WATER,A black and white dog is playing in water .
water_150.jpg,Label.WATER,A long haired man walking away beside a canal whist holding onto a railing .
water_080.jpg,Label.WATER,A little boy plays with a water toy while others watch .
water_111.jpg,Label.WATER,A guy in swimming trunks flying on a rope swing above a lake .
water_006.jpg,Label.WATER,"A girl paddling down a large river , as seen from behind her ."
water_082.jpg,Label.WATER,A man in a blue shirt is spraying a sand sculpture .
water_018.jpg,Label.WATER,A child playing with a fountain at the beach .
water_001.jpg,Label.WATER,A child and a woman are at waters edge in a big city .
water_142.jpg,Label.WATER,Three children are jumping into the air into a swimming pool at a resort .
water_062.jpg,Label.WATER,A boy in a black helmet and red long sleeve shirt rides his motorbike over a rocky stream .
water_101.jpg,Label.WATER,A man beginning to waterski wearing a red life jacket .
water_002.jpg,Label.WATER,"A couple and an infant , being held by the male , sitting next to a pond with a near by stroller ."
water_114.jpg,Label.WATER,A black dog in the water
water_074.jpg,Label.WATER,A person in a scuba suit holds a very small lobster .
water_023.jpg,Label.WATER,A man in a brown shirt sitting on a dock and reading .
water_038.jpg,Label.WATER,A baby boy wearing a shoulder life saver is at the very edge of an orange pool slide .
water_086.jpg,Label.WATER,"A black station wagon with its lights on , partially submerged in water with a wooded area behind it ."
water_014.jpg,Label.WATER,A boy jumping in a fountain .
water_026.jpg,Label.WATER,Person standing beside bike in stream .
water_016.jpg,Label.WATER,A boy in s striped shirt is jumping in front of a water fountain .
water_046.jpg,Label.WATER,A backpacker walks down a rocky mountain .
water_068.jpg,Label.WATER,A boy in a pool squirts a bright green water gun .
water_036.jpg,Label.WATER,A boy in swimming trunks .
water_021.jpg,Label.WATER,A child jumping into a lake in a wooded area while another child plays on the shore .
water_055.jpg,Label.WATER,A man hangs upside in the air over the water .
water_047.jpg,Label.WATER,A blond boy in a blue tee shirts stands smiling before a craft of green nylon fabric .
water_042.jpg,Label.WATER,A boy and a girl are standing on a river bank facing the water .
water_110.jpg,Label.WATER,A man in a maroon bathing suit swings on a rope on a lake .
water_087.jpg,Label.WATER,A group of people stand in the sand looking out at the water .
water_119.jpg,Label.WATER,A black and white dog shakes itself to get the water off
water_113.jpg,Label.WATER,Two dogs are running through water carrying a rope and red float in their mouths .
water_076.jpg,Label.WATER,"A dark haired woman wearing a brown jacket and fatigue bottoms and a balding man wearing a green sweater and blue jeans with a fishing pole , stand at the foot of the surf ."
water_007.jpg,Label.WATER,A girl in pigtails splashes in the shallow water .
water_003.jpg,Label.WATER,A man uses ice picks and crampons to scale ice .
water_135.jpg,Label.WATER,A paraglider soars near a cliff and over a body of water .
water_012.jpg,Label.WATER,A boy is jumping on an inflatable ring and a girl is watching him
water_115.jpg,Label.WATER,Many of the chairs are empty with only a few people enjoying the sun .
